pub,label,doi
http://info.deepcarbon.net/individual/db5a67fb3-b343-4843-b9ad-1fd871691a70,Superhard Monoclinic Polymorph of Carbon,10.1103/PhysRevLett.102.175506
http://info.deepcarbon.net/individual/9c81e079-b9e5-4efb-9b51-93ec4d8b5ff9,"Low-temperature Heat Capacities and Entropies at 298.16��K. of Crystalline Calcium Orthosilicate, Zinc Orthosilicate and Tricalcium Silicate",10.1021/ja01151a084
http://info.deepcarbon.net/individual/fca17980-fb00-4a1b-b078-73d350a39bb5,The system K2CO3-MgCO3 at 6 GPa and 900-1450 ��C,10.2138/am.2013.4407
http://info.deepcarbon.net/individual/fa75fc5c-83e4-44a8-aa73-4ef36c963a84,Geochemistry of Geologic Carbon Sequestration: An Overview,10.2138/rmg.2013.77.1
http://info.deepcarbon.net/individual/3461b969-da4e-47b4-b33f-a2f0f58ea8d5,Carbon-dioxide-rich silicate melt in the Earth���s upper mantle,10.1038/nature11731
http://info.deepcarbon.net/individual/aa74fd32-6f30-41f2-8c8a-7c9bbd6fa44e,High-pressure elastic properties of a fluorinated copolymer: Poly(chlorotrifluoroethylene-co-vinylidene fluoride) (Kel-F 800),10.1063/1.4737590
http://info.deepcarbon.net/individual/95ef01f2-1c7b-4bf3-8602-9ebc48a5d369,Visualization of Diversity in Large Multivariate Data Sets,10.1109/TVCG.2010.216
http://info.deepcarbon.net/individual/d7c7d4e82-ee24-40ef-81f7-1da93230298a,Stromatolite reef from the Early Archaean era of Australia,10.1038/nature04764
http://info.deepcarbon.net/individual/dce51ed62-5305-4aef-85c8-fab67744cfea,Decoupling photochemical Fe(II) oxidation from shallow-water BIF deposition,10.1016/j.epsl.2007.03.026
http://info.deepcarbon.net/individual/d109bcf6b-f4d8-449d-b467-7495483c63d1,New gas-hydrate phase: Synthesis and stability of clay-methane hydrate intercalate,10.1130/0091-7613(2003)031<0653:NGPSAS>2.0.CO;2
http://info.deepcarbon.net/individual/00e7a477-1b6d-478b-970a-dc8742ead010,Melting phase relations of the Udachnaya-East Group-I kimberlite at 3.0���6.5GPa: Experimental evidence for alkali-carbonatite composition of primary kimberlite melts and implications for mantle plumes,10.1016/j.gr.2014.10.005
http://info.deepcarbon.net/individual/0752fd03-f977-478a-a0f4-bdf3646fd452,Bacterial dominance in subseafloor sediments characterized by methane hydrates,10.1111/j.1574-6941.2012.01311.x
http://info.deepcarbon.net/individual/56efeb42-6e1e-4e3d-b3f4-7a317f069279,Bacterial dominance in subseafloor sediments characterized by methane hydrates,10.1111/j.1574-6941.2012.01311.x
http://info.deepcarbon.net/individual/8a0dfc40-3563-4042-baa4-50b359e16c8b,"Discovery of ultrahigh-temperature metamorphism in the Acadian orogen, Connecticut, USA",10.1130/G33752.1
http://info.deepcarbon.net/individual/2601eec7-35e5-45a1-ad98-d86fa1c394a1,Bonding and structural changes in siderite at high pressure,10.2138/am.2012.4001
http://info.deepcarbon.net/individual/c9d9f6bc-ba6e-47dd-a226-0aba31e787de,Biology of a widespread uncultivated archaeon that contributes to carbon fixation in the subsurface,10.1038/ncomms6497
http://info.deepcarbon.net/individual/5a37e4be-1415-458f-86c2-b1c4410a812e,Picosecond optical parametric generator and amplifier for large temperature-jump,10.1364/OE.22.030047
http://info.deepcarbon.net/individual/d188bc42f-2177-4032-9216-eae0844aaae8,Assaying the catalytic potential of transition metal sulfides for abiotic carbon fixation,10.1016/j.gca.2003.11.020
http://info.deepcarbon.net/individual/df24a8bc4-960b-4e78-a5c1-b3ed167db32e,Abiotic formation of hydrocarbons and oxygenated compounds during thermal decomposition of iron oxalate,10.1023/A:1006556315895
http://info.deepcarbon.net/individual/da72c58c8-073f-4212-af55-ccb5fe8e5608,The global carbon cycle: A test of our knowledge of earth as a system,10.1126/science.290.5490.291
http://info.deepcarbon.net/individual/d3bfc7cce-f848-4840-828b-d8ea542594ca,COHENITE - ITS OCCURRENCE AND A PROPOSED ORIGIN,10.1016/S0016-7037(67)80042-5
http://info.deepcarbon.net/individual/n11044,A deep gold mine metagenome as a source of novel esterases,10.5897/AJB10.1211
http://info.deepcarbon.net/individual/ddf5567ae-00e6-4b18-b50f-69e01ede08d2,Earth science - Deducing a reducing mantle,10.1038/455881a
http://info.deepcarbon.net/individual/a1bc3e1d-7f45-4439-9ecd-8f875b7e1e03,In-situ high-pressure transmission electron microscopy for Earth and materials sciences,10.2138/am.2014.4857
http://info.deepcarbon.net/individual/e1390817-aa51-4ccb-9395-c658014e1140,Laboratory investigation of high pressure survival in Shewanella oneidensis MR-1 into the gigapascal pressure range,10.3389/fmicb.2014.00612
http://info.deepcarbon.net/individual/dd6599d95-b62d-4ed2-8633-ba13cef150ae,"Molecular analysis of deep subsurface microbial communities in Nankai Trough sediments (ODP Leg 190, Site 1176)",10.1016/S0168-6496(03)00128-4
http://info.deepcarbon.net/individual/f8cc2ee8-fbd9-42e6-be68-8549e8874672,Carbon substitution for oxygen in silicates in planetary interiors,10.1073/pnas.1312771110
http://info.deepcarbon.net/individual/9a7918de-2298-49df-a43e-bea67b3a5d38,Biological CO2 conversion to acetate in subsurface coal-sand formation using a high-pressure reactor system,10.3389/fmicb.2013.00361
http://info.deepcarbon.net/individual/dbc415fb-47ef-4b76-b12c-41bdb9fdd86f,Single-crystal CVD diamonds as small-angle X-ray scattering windows for high-pressure research,10.1107/S0021889812010722
http://info.deepcarbon.net/individual/7764eeb6-7ab3-467d-bdf2-9852a8c68ac8, Anaerobic Conversion of Chlorobenzene and Benzene to CH 4 and CO 2 in Bioaugmented Microcosms ,10.1021/es3043092
http://info.deepcarbon.net/individual/fdd005a7-d647-41b4-af7b-de9b11c626f7,"Measurement of a Doubly Substituted Methane Isotopologue, 13 CH 3 D, by Tunable Infrared Laser Direct Absorption Spectroscopy ",10.1021/ac5010579
http://info.deepcarbon.net/individual/db8fc7fe8-c9fc-4bee-8fe6-e52dd383e364,Bicarbonate-fluxes and CO2-consumption by chemical weathering on the Japanese Archipelago - Application of a multi-lithological model framework,10.1016/j.chemgeo.2009.03.024
http://info.deepcarbon.net/individual/da57d5089-494b-4491-af99-7cf756d419bd,"Diamond genesis, seismic structure, and evolution of the Kaapvaal-Zimbabwe craton",10.1126/science.1072384
http://info.deepcarbon.net/individual/d29cfa3c9-f8e7-4f53-978e-3062c6169758,Shock Metamorphism of Minerals,10.2113/gselements.8.1.31
http://info.deepcarbon.net/individual/5057de4d-6313-431c-99d2-5d30310c3a31,LUCI: A facility at DUSEL for large-scale experimental study of geologic carbon sequestration,10.1016/j.egypro.2011.02.478
http://info.deepcarbon.net/individual/8e619c81-4631-47d5-a735-26b82be61ea4,Residence sites and origin of noble gases in minerals as exemplified by ilmenite from the alkaline granites of the Kola Peninsula,10.1134/S0016702914120118
http://info.deepcarbon.net/individual/3e11fc26-edc2-4ef8-b9ac-abb68ef101a4,Thermodynamics of Organic Transformations in Hydrothermal Fluids,10.2138/rmg.2013.76.9
http://info.deepcarbon.net/individual/daddd26c3-c0c9-4b65-a123-49878998468e,"Serpentinization, Carbon, and Deep Life",10.2138/rmg.2013.75.18
http://info.deepcarbon.net/individual/d001a6ac7-835e-4e4a-ab45-e6df21817e80,Melting and Phase Relations of Carbonated Eclogite at 9-21 GPa and the Petrogenesis of Alkali-Rich Melts in the Deep Mantle,10.1093/petrology/egt023
http://info.deepcarbon.net/individual/d66db24f8-729c-4bbd-8022-c066c90beed2,CRYSTAL-CHEMISTRY OF SILICON-OXYGEN BONDS AT HIGH-PRESSURE - IMPLICATIONS FOR EARTHS MANTLE MINERALOGY,10.1126/science.201.4361.1122
http://info.deepcarbon.net/individual/6861c496-87ec-4ab1-8da1-01291986e5a4,Silicon carbonate phase formed from carbon dioxide and silica under pressure,10.1073/pnas.1019691108
http://info.deepcarbon.net/individual/74096bc6-df80-4748-a61e-2e5eecb970bb,Effect of temperature and pressure on the dynamics of nanoconfined propane,10.1063/1.4872956
http://info.deepcarbon.net/individual/d7a66f859-ed0d-4989-858b-a0a555cc7de4,Insights into deep carbon derived from noble gases,10.1038/NGEO588
http://info.deepcarbon.net/individual/d8a2362c2-766f-4171-a4d7-302a2e21387f,Mineralogical Evolution of Meteorites,10.2113/gselements.6.1.19
http://info.deepcarbon.net/individual/ded7a0f2d-c201-4b3e-b902-278394c2ac3d,Unfolding proteins by external forces and temperature: The importance of topology and energetics,10.1073/pnas.100124597
http://info.deepcarbon.net/individual/d67f5778d-fa00-45b8-a216-4482e57ed2e4,MAGMA OCEAN FORMATION DUE TO GIANT IMPACTS,10.1029/92JE02726
http://info.deepcarbon.net/individual/d46b47092-660d-4b94-8ed0-dca0294d9e49,An integrated model of kimberlite ascent and eruption,10.1038/nature05692
http://info.deepcarbon.net/individual/d69655f64-8737-4ce5-bc3d-92c22644c34f,"CARBON-SOURCES IN ARC VOLCANISM, WITH IMPLICATIONS FOR THE CARBON-CYCLE",10.1111/j.1365-3121.1992.tb00825.x
http://info.deepcarbon.net/individual/n13912,"Gases and temperatures of fumaroles of Tuyla (Klyuchevskoy, Russia) in 1938",10.1594/IEDA/100507
http://info.deepcarbon.net/individual/21e77d23-b3d1-4090-a9b9-e36cdb49dc1a,Evaluation of Redoubt Volcano's sulfur dioxide emissions by the Ozone Monitoring Instrument,10.1016/j.jvolgeores.2012.03.002
http://info.deepcarbon.net/individual/db70dd19-b3a8-432e-9df9-9c04b1ba1fa4,Tracing mantle sources and Samoan influence in the northwestern Lau back-arc basin,10.1029/2012GC004233
http://info.deepcarbon.net/individual/81862747-716a-4645-ad56-dbbed9160bac,"Methane flux and origin in the Othrys ophiolite hyperalkaline springs, Greece",10.1016/j.chemgeo.2013.04.003
http://info.deepcarbon.net/individual/d2b9c71b5-7831-4230-843b-92a1f477a2fb,Microdiamonds - Frontier of ultrahigh-pressure metamorphism: A review,10.1016/j.gr.2011.07.014
http://info.deepcarbon.net/individual/a063939f-5b86-4423-972d-755f5c655fc6,S ��� Goldschmidt Abstracts 2013,10.1180/minmag.2013.077.5.19
http://info.deepcarbon.net/individual/7a8fecfe-b4b2-4979-99f7-4ffdbe924a2a,Interaction between l-aspartate and the brucite [Mg(OH)2]-water interface,10.1016/j.gca.2015.02.002
http://info.deepcarbon.net/individual/d2860d47e-919e-48e4-8c56-e8beab97a170,Organic matter in small mesopores in sediments and soils,10.1016/j.gca.2004.03.019
http://info.deepcarbon.net/individual/276b6422-6db0-4311-bd33-b271aac56bf2,"Redox effects on calcite-portlandite-fluid equilibria at forearc conditions: Carbon mobility, methanogenesis, and reduction melting of calcite",10.2138/am.2014.4696
http://info.deepcarbon.net/individual/d1d2297c6-0ea0-4a58-8235-5f6497ec3f6e,The silanol group and its role in liquid chromatography,10.1016/S0021-9673(97)00479-2
http://info.deepcarbon.net/individual/19fb9bad-299b-4a48-b799-6cf57f12b904,Effect of water in depleted mantle on post-spinel transition and implication for 660km seismic discontinuity,10.1016/j.epsl.2013.04.011
http://info.deepcarbon.net/individual/cfc2ce52-bc27-4a36-93ba-ff40c0a92c6f,Carbon Kinetic Isotope Effects Reveal Variations in Reactivity of Intermediates in the Formation of Protonated Carbonic Acid,10.1021/jo402180z
http://info.deepcarbon.net/individual/961c93db-4152-4e8b-bfa1-13b1113c3cf0,Fracking: What Can Physical Chemistry Offer?,10.1021/jz400141e
http://info.deepcarbon.net/individual/d054e167b-e1df-47fb-a400-0562addf4634,"IRON-FORMATION AND GLACIOGENIC ROCKS OF RAPITAN GROUP, NORTHWEST TERRITORIES, CANADA",10.1016/0301-9268(76)90030-9
http://info.deepcarbon.net/individual/4db4ab78-df65-4089-a88d-75a904f43457,"Coexisting serpentine and quartz from carbonate-bearing serpentinized peridotite in the Samail Ophiolite, Oman",10.1007/s00410-012-0775-z
http://info.deepcarbon.net/individual/d36a26577-2aad-4e34-9be0-a6d4f655535f,"SODIUM CARBONATE LAVAS FROM OLDOINYO LENGAI, TANGANYIKA",10.1038/1951075a0
http://info.deepcarbon.net/individual/25b69b92-fdf3-42ab-a63c-cc81894b07fe,High-pressure structural properties of naphthalene up to 6 GPa,10.1107/S1600576714005937
http://info.deepcarbon.net/individual/ee190d51-82aa-4f3c-b552-df31f0c7a949,Laser heating in diamond anvil cells: developments in pulsed and continuous techniques,10.1107/S0909049509033433
http://info.deepcarbon.net/individual/2b08d871-d2ff-41de-90ce-9a41c8192a55,Origins of lithium in submarine mud volcano fluid in the Nankai accretionary wedge,10.1016/j.epsl.2015.01.018
http://info.deepcarbon.net/individual/d2cf2f3b8-37e5-44a8-846b-a204e3a495a4,Incommensurate ordered phase in non-stoichiometric tantalum carbide,10.1088/0953-8984/8/43/020
http://info.deepcarbon.net/individual/028ee5ff-1f60-4c3e-9e49-ff9e3d869f46,Mantle Melting as a Function of Water Content beneath the Mariana Arc,10.1093/petrology/egq036
http://info.deepcarbon.net/individual/d582dcb13-aed7-42c7-bc5f-7301fda85974,Differential aerobic and anaerobic oxidation of hydrocarbon gases discharged at mud volcanoes in the Nile deep-sea fan,10.1016/j.gca.2008.12.030
http://info.deepcarbon.net/individual/d48c47e74-f5e3-4f73-b5d4-d2ac36e24ddd,Late Precambrian oxygenation; Inception of the clay mineral factory,10.1126/science.1118929
http://info.deepcarbon.net/individual/dc231d2f9-21b0-4905-8ed5-1e2c21719ec7,Hydrogen isotopic fractionation in lipid biosynthesis by H-2-consuming Desulfobacterium autotrophicum,10.1016/j.gca.2009.02.034
http://info.deepcarbon.net/individual/dddb435ec-0384-4ba0-9eec-5d00e2097887,"Carbon in the core"""" revisited",10.1016/j.pepi.2008.05.014
http://info.deepcarbon.net/individual/d8d363c81-3715-4409-b1db-bdeb742ad263,MATRIX PHYLLOSILICATES AND ASSOCIATED MINERALS IN C2M CARBONACEOUS CHONDRITES,10.1016/0016-7037(81)90120-4
http://info.deepcarbon.net/individual/2e43bbff-8aa4-4403-9e68-8942f48347e6,Earth's Mantle Melting in the Presence of C-O-H-Bearing Fluid,10.1002/9781118529492.ch2
http://info.deepcarbon.net/individual/d7406868a-703a-4958-9609-1e2fd3733aa8,Calcite precipitation and dissolution of biogenic aragonite in shallow Ordovician calcite seas,10.1080/00241160410002135
http://info.deepcarbon.net/individual/da9e3b018-da0a-4d00-ae78-d2daf56707b9,Diamonds and the Geology of Mantle Carbon,10.2138/rmg.2013.75.12
http://info.deepcarbon.net/individual/ded9afca3-f029-437b-b164-5eb483659fc0,Experimental investigation of silicate-carbonate system at high pressure and high temperature,10.1029/97JB03401
http://info.deepcarbon.net/individual/dbdbe011f-ecb9-43c2-a4eb-59981d363028,"Temperature dependence of metabolic rates for microbial growth, maintenance, and survival",10.1073/pnas.0400522101
http://info.deepcarbon.net/individual/d71b2f7a7-029a-4a35-9b3d-6ccb8c121a0a,The standardisation of mineral group hierarchies: application to recent nomenclature proposals,10.1127/0935-1221/2009/0021-1994
http://info.deepcarbon.net/individual/dbceb44b5-85b6-40a2-965e-931af0b9da68,The four 'R's of energy security,10.1016/j.enpol.2009.02.038
http://info.deepcarbon.net/individual/af66a348-5a4a-4dc8-8cf3-70cb07d7131b,The Chemical Composition of Subducting Sediments,10.1016/B978-0-08-095975-7.00319-3
http://info.deepcarbon.net/individual/d889354f6-2d4b-4e4c-9569-72747399414e,The early faint sun paradox: Organic shielding of ultraviolet-labile greenhouse gases,10.1126/science.276.5316.1217
http://info.deepcarbon.net/individual/d110bf034-fec9-4f2d-83d6-1b42d1b35292,Increased subaerial volcanism and the rise of atmospheric oxygen 2.5 billion years ago,10.1038/nature06058
http://info.deepcarbon.net/individual/d7abc970e-5447-400c-9076-c94a25d7169f,THE BINDING AND REACTIONS OF NUCLEOTIDES AND POLYNUCLEOTIDES ON IRON-OXIDE HYDROXIDE POLYMORPHS,10.1007/BF01581839
http://info.deepcarbon.net/individual/59aa7d56-861c-4563-b1e3-d3c67d659365,Endospore abundance and d:l-amino acid modeling of bacterial turnover in holocene marine sediment (Aarhus Bay),10.1016/j.gca.2012.09.023
http://info.deepcarbon.net/individual/daa338d12-8621-4d06-ab6a-29b89e400a1a,Prokaryotes: The unseen majority,10.1073/pnas.95.12.6578
http://info.deepcarbon.net/individual/6d07ea4c-43b9-4afe-9504-90ca0fb6c454," Low Temperature Heat Capacities and Entropies at 298.16��K. of Ferrous Oxide, Manganous Oxide and Vanadium Monoxide 1 ",10.1021/ja01152a099
http://info.deepcarbon.net/individual/8da49770-8cdd-4645-a98c-678ee14943f2,Microbial lipids reveal carbon assimilation patterns on hydrothermal sulfide chimneys,10.1111/1462-2920.12525
http://info.deepcarbon.net/individual/d7efccfa4-b14f-44f1-bcdd-de88da7d17e9,Rummaging through Earth's attic for remains of ancient life,10.1006/icar.2002.6957
http://info.deepcarbon.net/individual/2d828886-9dcc-41a3-9957-9d4d8b75feaa,Oligomerization and carbonization of polycyclic aromatic hydrocarbons at high pressure and temperature,10.1016/j.carbon.2014.12.011
http://info.deepcarbon.net/individual/205e447e-1c70-41cc-b00b-960e4914e566,Does aspartic acid racemization constrain the depth limit of the subsurface biosphere?,10.1111/gbi.12069
http://info.deepcarbon.net/individual/d8eca0415-85bc-41a1-8d79-8643f5c4aad3,Monitoring effects of a controlled subsurface carbon dioxide release on vegetation using a hyperspectral imager,10.1016/j.ijggc.2009.03.003
